CID,name,CN_TriggerLevel,skill_tag,CN_skill_tag,skill_text,INSTRUCTION,comment,damage_ratio,damage_ratio_growth,D_LEVEL12,D_LEVEL14,D_LEVEL16,stun_ratio,stun_ratio_growth,S_LEVEL12,S_LEVEL14,S_LEVEL16,sp_threshold,sp_consume,sp_recovery,adrenaline_threshold,adrenaline_consume,adrenaline_recovery,fever_recovery,self_fever_re,miasmic_shield_break,distance_attenuation,initial_level,anomaly_accumulation,skill_type,trigger_buff_level,element_type,element_damage_percent,diff_multiplier,ticks,hit_times,on_field,anomaly_attack,interruption_resistance,swap_cancel_ticks,labels,follow_up,follow_by,aid_direction,aid_lag_ticks,tick_list,force_add_condition_APL,heavy_attack,max_repeat_times,do_immediately,anomaly_update_list
1271,塞斯,终结技,1271_Q,终结技,终结技：正义必胜,,,2024.30%,184.10%,4049.40%,4417.60%,4785.80%,403.30%,18.40%,605.70%,642.50%,679.30%,0,0,0,0,0,0,0,0,903.3,0,0,40329,3,6,3,1,0,0,1,TRUE,TRUE,0,0,,,,0,0,,,TRUE,1,TRUE,
1271,塞斯,受击支援,1271_BH_Aid,受击支援,快速支援：武力支援,,,100.00%,9.10%,200.10%,218.30%,236.50%,100.00%,4.60%,150.60%,159.80%,169.00%,0,0,3.6,0,0,0,21.4,27.5,50,0,0,10000,5,7,3,1,0,0,1,TRUE,TRUE,0,0,,,,0,0,,,TRUE,1,FALSE,
1271,塞斯,招架/回避支援,1271_Light_parry_Aid,轻招架,招架支援：迅雷盾,,轻招架,0.00%,0.00%,0.00%,0.00%,0.00%,246.70%,11.30%,371.00%,393.60%,416.20%,0,0,0,0,0,0,14.2738,0,366.64,0,0,0,5,8,0,1,0,30,1,TRUE,FALSE,0,0,,,,0,0,,,FALSE,1,TRUE,
1271,塞斯,招架/回避支援,1271_Heavy_parry_Aid,重招架,招架支援：迅雷盾,,重招架,0.00%,0.00%,0.00%,0.00%,0.00%,311.70%,14.20%,467.90%,496.30%,524.70%,0,0,0,0,0,0,24.9738,0,416.64,0,0,0,5,8,0,1,0,30,1,TRUE,FALSE,0,0,,,,0,0,,,FALSE,1,TRUE,
1271,塞斯,招架/回避支援,1271_Chain_parry_Aid,连续招架,招架支援：迅雷盾,,连续招架,0.00%,0.00%,0.00%,0.00%,0.00%,151.70%,6.90%,227.60%,241.40%,255.20%,0,0,0,0,0,0,24.9738,0,116.64,0,0,0,5,8,0,1,0,10,1,TRUE,FALSE,0,0,,,,0,0,,,FALSE,1,TRUE,
1271,塞斯,突击支援,1271_Assault_Aid,突击支援,支援突击：治安裁决,,,428.50%,39.00%,857.50%,935.50%,1013.50%,378.00%,17.20%,567.20%,601.60%,636.00%,0,0,0,0,0,0,102.4846,131.6975,226.67,0,0,40322,5,9,3,1,0,0,1,TRUE,TRUE,0,0,,,,-1,15,,,TRUE,1,FALSE,
1071,凯撒,普攻,1071_NA_1,第1段普攻,普通攻击：横行斩打,,一段,47.20%,4.30%,94.50%,103.10%,111.70%,21.30%,1.00%,32.30%,34.30%,36.30%,0,0,0.772,0,0,0,4.601,5.9125,21.43,0,0,2142,0,0,0,1,0,30,1,TRUE,TRUE,0,0,,,,0,0,,,FALSE,1,FALSE,
1071,凯撒,普攻,1071_NA_2,第2段普攻,普通攻击：横行斩打,,二段,40.90%,3.80%,82.70%,90.30%,97.90%,33.80%,1.60%,51.40%,54.60%,57.80%,0,0,1.228,0,0,0,7.2974,9.3775,34.1,0,0,3409,0,0,0,1,0,15,1,TRUE,TRUE,0,0,,,,0,0,,,FALSE,1,FALSE,
1071,凯撒,普攻,1071_NA_3,第3段普攻,普通攻击：横行斩打,,三段,148.30%,13.50%,296.80%,323.80%,350.80%,110.00%,5.00%,165.00%,175.00%,185.00%,0,0,3.998,0,0,0,23.7754,30.5525,111.05,0,0,11104,0,0,0,1,0,66,1,TRUE,TRUE,0,0,,,,0,0,,,FALSE,1,FALSE,
1071,凯撒,普攻,1071_NA_Switch,普攻状态切换,普通攻击：横行斩打,,三段（派生）,118.40%,10.80%,237.20%,258.80%,280.40%,73.60%,3.40%,111.00%,117.80%,124.60%,0,0,2.676,0,0,0,15.9216,20.46,74.33,0,0,7432,0,0,0,1,0,42,1,TRUE,TRUE,0,0,,,,0,0,,,FALSE,1,FALSE,
1071,凯撒,普攻,1071_NA_4,第4段普攻,普通攻击：横行斩打,,四段,78.80%,7.20%,158.00%,172.40%,186.80%,67.50%,3.10%,101.60%,107.80%,114.00%,0,0,2.453,0,0,0,14.5948,18.755,68.13,0,0,6812,0,0,0,1,0,32,1,TRUE,TRUE,0,0,,,,0,0,,,FALSE,1,FALSE,
1071,凯撒,普攻,1071_NA_5,第5段普攻,普通攻击：横行斩打,,五段,198.60%,18.10%,397.70%,433.90%,470.10%,137.50%,6.30%,206.80%,219.40%,232.00%,0,0,4.997,0,0,0,29.7032,38.17,138.8,0,0,13879,0,0,0,1,0,77,1,TRUE,TRUE,0,0,,,,0,0,,,FALSE,1,FALSE,
1071,凯撒,普攻,1071_NA_6,第6段普攻,普通攻击：横行斩打,,六段,399.90%,36.40%,800.30%,873.10%,945.90%,262.60%,12.00%,394.60%,418.60%,442.60%,0,0,9.549,0,0,0,56.7742,72.9575,265.25,0,0,26524,0,0,0,1,0,132,1,TRUE,TRUE,0,0,,,,0,0,,,TRUE,1,FALSE,
1071,凯撒,普攻,1071_SNA,特殊普攻,普通攻击：此路不通！,,,126.30%,11.50%,252.80%,275.80%,298.80%,93.20%,4.30%,140.50%,149.10%,157.70%,0,0,3.388,0,0,0,34.7322,25.905,94.11,0,0,9410,0,0,0,1,0,57,1,TRUE,TRUE,0,0,,,,0,0,,,FALSE,1,FALSE,
1071,凯撒,特殊技,1071_E,特殊技,特殊技：震荡盾击,,,53.30%,4.90%,107.20%,117.00%,126.80%,24.00%,1.10%,36.10%,38.30%,40.50%,0,0,0,0,0,0,0,6.655,24.19,0,0,2418,1,1,0,1,0,31,1,TRUE,TRUE,0,0,,,,0,0,,,TRUE,1,FALSE,
1071,凯撒,特殊技,1071_E_A,特殊技形态A,特殊技：震荡盾击,,[精准格挡],0.00%,0.00%,0.00%,0.00%,0.00%,77.00%,3.50%,115.50%,122.50%,129.50%,0,0,0,0,0,0,0,11.0275,0,0,0,4000,1,1,0,1,0,0,1,TRUE,TRUE,0,0,,,,0,0,,,TRUE,1,FALSE,
1071,凯撒,特殊技,1071_E_B,特殊技形态B,特殊技：喧嚣直刺,,,58.80%,5.40%,118.20%,129.00%,139.80%,26.50%,1.30%,40.80%,43.40%,46.00%,0,0,0,0,0,0,0,7.3425,26.69,0,0,2668,1,1,0,0,0,60,1,TRUE,TRUE,0,0,,,,0,0,,,TRUE,1,FALSE,
1071,凯撒,强化特殊技,1071_E_EX,强化特殊技,强化特殊技：招架反击,,,387.20%,35.20%,774.40%,844.80%,915.20%,252.60%,11.50%,379.10%,402.10%,425.10%,0,0,0,0,0,0,0,84.6175,123.34,0,0,24911,1,2,0,1,0,75,1,TRUE,TRUE,0,0,,,,0,0,,,TRUE,1,FALSE,
1071,凯撒,强化特殊技,1071_E_EX_A,强化E形态A,强化特殊技：招架反击,,[精准格挡],0.00%,0.00%,0.00%,0.00%,0.00%,154.00%,7.00%,231.00%,245.00%,259.00%,0,0,0,0,0,0,0,27.5,0,0,0,10000,1,2,0,1,0,0,1,TRUE,TRUE,0,0,,,,0,0,,,TRUE,1,FALSE,
1071,凯撒,强化特殊技,1071_E_EX_B,强化E形态B,强化特殊技：超强力盾击,,,425.70%,38.70%,851.40%,928.80%,1006.20%,288.40%,13.20%,433.60%,460.00%,486.40%,0,0,0,0,0,0,0,94.93,126.7,0,0,28287,1,2,0,1,0,75,1,TRUE,TRUE,0,0,,,,0,0,,,TRUE,1,FALSE,
1071,凯撒,冲刺攻击,1071_RA,冲刺攻击,冲刺攻击：猪突猛进,,,62.30%,5.70%,125.00%,136.40%,147.80%,31.20%,1.50%,47.70%,50.70%,53.70%,0,0,1.02,0,0,0,0,27.28,28.32,0,0,2831,2,3,0,1,0,35,1,TRUE,TRUE,0,0,,,,0,0,,,FALSE,1,FALSE,
1071,凯撒,闪避反击,1071_CA,闪避反击,闪避反击：以牙还牙,,,193.50%,17.60%,387.10%,422.30%,457.50%,174.20%,8.00%,262.20%,278.20%,294.20%,0,0,2.101,0,0,0,0,16.06,208.34,0,0,5833,2,4,0,1,0,35,1,TRUE,TRUE,0,0,,,,0,0,,,TRUE,1,FALSE,
1071,凯撒,连携技,1071_QTE,连携技,连携技：路怒震打,,,638.80%,58.10%,1277.90%,1394.10%,1510.30%,199.90%,9.10%,300.00%,318.20%,336.40%,0,0,0,0,0,0,0,232.8425,181.67,0,0,38116,3,5,0,1,0,66,1,TRUE,TRUE,0,66,,,,0,0,,,TRUE,1,TRUE,
1071,凯撒,终结技,1071_Q,终结技,终结技：暴君猛击,,,2012.30%,183.00%,4025.30%,4391.30%,4757.30%,278.70%,12.70%,418.40%,443.80%,469.20%,0,0,0,0,0,0,0,0,753.3,0,0,25329,3,6,0,1,0,90,1,TRUE,TRUE,0,90,,,,0,0,,,TRUE,1,TRUE,
1071,凯撒,受击支援,1071_BH_Aid,受击支援,快速支援：变道支援,,,64.20%,5.90%,129.10%,140.90%,152.70%,64.20%,3.00%,97.20%,103.20%,109.20%,0,0,2.101,0,0,0,0,16.06,58.34,0,0,5833,5,7,0,1,0,0,1,TRUE,TRUE,0,0,,,,0,0,,,TRUE,1,FALSE,
1071,凯撒,招架/回避支援,1071_Light_parry_Aid,轻招架,招架支援：守御之盾,,轻招架,0.00%,0.00%,0.00%,0.00%,0.00%,271.30%,12.40%,407.70%,432.50%,457.30%,0,0,0,0,0,0,0,0,366.64,0,0,0,5,8,0,1,0,30,1,TRUE,FALSE,0,0,,,,0,0,,,FALSE,1,TRUE,
1071,凯撒,招架/回避支援,1071_Heavy_parry_Aid,重招架,招架支援：守御之盾,,重招架,0.00%,0.00%,0.00%,0.00%,0.00%,345.30%,15.70%,518.00%,549.40%,580.80%,0,0,0,0,0,0,0,0,418.34,0,0,0,5,8,0,1,0,30,1,TRUE,FALSE,0,0,,,,0,0,,,FALSE,1,TRUE,
1071,凯撒,招架/回避支援,1071_Chain_parry_Aid,连续招架,招架支援：守御之盾,,连续招架,0.00%,0.00%,0.00%,0.00%,0.00%,169.30%,7.70%,254.00%,269.40%,284.80%,0,0,0,0,0,0,0,0,118.34,0,0,0,5,8,0,1,0,10,1,TRUE,FALSE,0,0,,,,0,0,,,FALSE,1,TRUE,
1071,凯撒,突击支援,1071_Assault_Aid,突击支援,支援突击：支援之锋,,,407.20%,37.10%,815.30%,889.50%,963.70%,356.30%,16.20%,534.50%,566.90%,599.30%,0,0,0,0,0,0,0,114.51,185,0,0,34697,5,9,0,1,0,0,1,TRUE,TRUE,0,0,,,,0,0,,,TRUE,1,FALSE,
1171,柏妮思,普攻,1171_NA_1,第1段普攻,普通攻击：炽焰直调式,,一段,44.80%,4.10%,89.90%,98.10%,106.30%,18.70%,0.90%,28.60%,30.40%,32.20%,0,0,0.61,0,0,0,3.638,4.675,16.95,0,0,1694,0,0,1,0.833333333,0,44,1,TRUE,TRUE,0,0,,,,0,0,,,FALSE,1,FALSE,
1171,柏妮思,普攻,1171_NA_2,第2段普攻,普通攻击：炽焰直调式,,二段,43.50%,4.00%,87.50%,95.50%,103.50%,30.80%,1.40%,46.20%,49.00%,51.80%,0,0,1.007,0,0,0,5.992,7.7,27.95,0,0,0,0,0,0,0,0,46,1,TRUE,FALSE,0,0,,,,0,0,,,FALSE,1,FALSE,
1171,柏妮思,普攻,1171_NA_3,第3段普攻,普通攻击：炽焰直调式,,三段,71.70%,6.60%,144.30%,157.50%,170.70%,47.80%,2.20%,72.00%,76.40%,80.80%,0,0,1.562,0,0,0,9.2876,11.935,43.38,0,0,4337,0,0,1,1,0,46,1,TRUE,TRUE,0,0,,,,0,0,,,FALSE,1,FALSE,
1171,柏妮思,普攻,1171_NA_4,第4段普攻,普通攻击：炽焰直调式,,四段,66.60%,6.10%,133.70%,145.90%,158.10%,30.40%,1.40%,45.80%,48.60%,51.40%,0,0,0.992,0,0,0,5.9064,7.59,27.55,0,0,2754,0,0,1,1,0,38,1,TRUE,TRUE,0,0,,,,0,0,,,FALSE,1,FALSE,
1171,柏妮思,普攻,1171_NA_5,第5段普攻,普通攻击：炽焰直调式,,五段,96.30%,8.80%,193.10%,210.70%,228.30%,52.00%,2.40%,78.40%,83.20%,88.00%,0,0,1.699,0,0,0,10.1008,12.98,47.2,0,0,4719,0,0,1,1,0,47,1,TRUE,TRUE,0,0,,,,0,0,,,TRUE,1,FALSE,
1171,柏妮思,普攻,1171_SNA_1,第1段特殊普攻,普通攻击：炽焰搅拌式,,持续喷射,125.40%,11.40%,250.80%,273.60%,296.40%,96.50%,4.40%,144.90%,153.70%,162.50%,0,0,1.578,0,0,0,18.7678,24.1175,87.66,0,0,9598,0,0,1,1,0,90,1,TRUE,TRUE,0,0,,,,0,0,,,FALSE,1,FALSE,
1171,柏妮思,普攻,1171_SNA_2,第2段特殊普攻,普通攻击：炽焰搅拌式,,终结一击,232.80%,21.20%,466.00%,508.40%,550.80%,179.10%,8.20%,269.30%,285.70%,302.10%,0,0,2.931,0,0,0,34.8392,44.77,162.79,0,0,17111,0,0,1,1,0,68,1,TRUE,TRUE,0,0,,,,0,0,,,TRUE,1,FALSE,
1171,柏妮思,特殊技,1171_E,特殊技,特殊技：灼热熟成法,,,57.80%,5.30%,116.10%,126.70%,137.30%,57.80%,2.70%,87.50%,92.90%,98.30%,0,0,0,0,0,0,11.2564,14.465,52.52,0,0,5251,1,1,1,1,0,69,1,TRUE,TRUE,0,0,,,,0,0,,,TRUE,1,FALSE,
1171,柏妮思,特殊技,1171_E_FC,特殊技（满）,特殊技：灼热熟成法,,蓄力,62.40%,5.70%,125.10%,136.50%,147.90%,62.40%,2.90%,94.30%,100.10%,105.90%,0,0,0,0,0,0,12.1338,15.5925,56.69,0,0,5668,1,1,1,1,0,82,1,TRUE,TRUE,0,0,,,,0,0,,,TRUE,1,FALSE,
1171,柏妮思,强化特殊技,1171_E_EX_1,第1段强化特殊技,强化特殊技：灼热摇荡法,,持续喷射,543.80%,49.50%,1088.30%,1187.30%,1286.30%,378.60%,17.30%,568.90%,603.50%,638.10%,0,40,0,0,0,0,106.4222,136.7575,189,0,0,41110,1,2,1,1,0,120,1,TRUE,TRUE,0,0,,,,0,0,,,FALSE,1,FALSE,
1171,柏妮思,强化特殊技,1171_E_EX_2,第2段强化特殊技,强化特殊技：灼热摇荡法,,火焰冲击,96.70%,8.80%,193.50%,211.10%,228.70%,65.70%,3.00%,98.70%,104.70%,110.70%,0,5,0,0,0,0,18.6822,24.0075,31.5,0,0,7155,1,2,1,1,0,54,1,TRUE,TRUE,0,0,,,,0,0,,,TRUE,1,FALSE,
1171,柏妮思,强化特殊技,1171_E_EX_A_1,强化E形态A第1段,强化特殊技：灼热摇荡法·双份,,持续喷射,958.10%,87.10%,1916.20%,2090.40%,2264.60%,585.70%,26.70%,879.40%,932.80%,986.20%,0,0,0,0,0,0,143.166,183.975,227.37,0,0,53024,1,2,1,1,0,120,1,TRUE,TRUE,0,0,,,,0,0,,,FALSE,1,FALSE,
1171,柏妮思,强化特殊技,1171_E_EX_A_2,强化E形态A第2段,强化特殊技：灼热摇荡法·双份,,火焰冲击,287.10%,26.10%,574.20%,626.40%,678.60%,207.80%,9.50%,312.30%,331.30%,350.30%,0,0,0,0,0,0,46.973,60.3625,110.04,0,0,18365,1,2,1,1,0,86,1,TRUE,TRUE,0,0,,,,0,0,,,TRUE,1,FALSE,
1171,柏妮思,冲刺攻击,1171_RA,冲刺攻击,冲刺攻击：危险发酵式,,,67.90%,6.20%,136.10%,148.50%,160.90%,34.00%,1.60%,51.60%,54.80%,58.00%,0,0,1.11,0,0,0,6.6126,8.4975,30.84,0,0,3083,2,3,1,1,0,39,1,TRUE,TRUE,0,0,,,,0,0,,,FALSE,1,FALSE,
1171,柏妮思,闪避反击,1171_CA,闪避反击,闪避反击：摇荡闪,,,219.70%,20.00%,439.70%,479.70%,519.70%,194.40%,8.90%,292.30%,310.10%,327.90%,0,0,1.38,0,0,0,16.4138,21.0925,226.67,0,0,7666,2,4,1,0.8,0,58,1,TRUE,TRUE,0,0,,,,0,0,,,TRUE,1,FALSE,
1171,柏妮思,连携技,1171_QTE,连携技,连携技：燃油熔焰,,,680.90%,61.90%,1361.80%,1485.60%,1609.40%,242.00%,11.00%,363.00%,385.00%,407.00%,0,0,0,0,0,0,189.39,243.375,219.97,0,0,100296,3,5,1,1,0,106,1,TRUE,TRUE,0,106,,,,0,0,,,TRUE,1,TRUE,
1171,柏妮思,终结技,1171_Q,终结技,终结技：纵享盛焰,,最大,2012.20%,183.00%,4025.20%,4391.20%,4757.20%,106.40%,4.90%,160.30%,170.10%,179.90%,0,0,0,0,0,0,0,0,596.67,0,0,86116,3,6,1,1,0,90,1,TRUE,TRUE,0,90,,,,1,15,,,TRUE,1,TRUE,
1171,柏妮思,受击支援,1171_BH_Aid,受击支援,快速支援：提神特饮,,,84.40%,7.70%,169.10%,184.50%,199.90%,84.40%,3.90%,127.30%,135.10%,142.90%,0,0,1.38,0,0,0,16.4138,21.0925,38.34,0,0,7666,5,7,1,1,0,0,1,TRUE,TRUE,0,0,,,,0,0,,,TRUE,1,FALSE,
1171,柏妮思,招架/回避支援,1171_Light_parry_Aid,轻招架,招架支援：烟熏油盅,,轻招架,0.00%,0.00%,0.00%,0.00%,0.00%,271.30%,12.40%,407.70%,432.50%,457.30%,0,0,0,0,0,0,14.2738,0,366.64,0,0,0,5,8,0,1,0,30,1,TRUE,FALSE,0,0,,,,0,0,,,FALSE,1,TRUE,
1171,柏妮思,招架/回避支援,1171_Heavy_parry_Aid,重招架,招架支援：烟熏油盅,,重招架,0.00%,0.00%,0.00%,0.00%,0.00%,342.80%,15.60%,514.40%,545.60%,576.80%,0,0,0,0,0,0,24.9738,0,416.64,0,0,0,5,8,0,1,0,30,1,TRUE,FALSE,0,0,,,,0,0,,,FALSE,1,TRUE,
1171,柏妮思,招架/回避支援,1171_Chain_parry_Aid,连续招架,招架支援：烟熏油盅,,连续招架,0.00%,0.00%,0.00%,0.00%,0.00%,166.80%,7.60%,250.40%,265.60%,280.80%,0,0,0,0,0,0,24.9738,0,116.64,0,0,0,5,8,0,1,0,10,1,TRUE,FALSE,0,0,,,,0,0,,,FALSE,1,TRUE,
1171,柏妮思,突击支援,1171_Assault_Aid,突击支援,支援突击：灼焰甘露,,,327.60%,29.80%,655.40%,715.00%,774.60%,282.40%,12.90%,424.30%,450.10%,475.90%,0,0,0,0,0,0,72.5246,93.1975,133.34,0,0,27722,5,9,1,1,0,134,1,TRUE,TRUE,0,0,,,,0,0,,,TRUE,1,FALSE,
1171,柏妮思,突击支援,1171_Core_Passive,核心被动,核心被动：燃油特调,,余烬,1.75,0%,175%,175%,175%,0,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,6000,5,9,1,1,0,0,1,FALSE,TRUE,0,0,,,,0,0,,,FALSE,1,FALSE,
1221,柳,普攻,1221_NA_1,上弦-第1段,架势：上弦,,一段,56.60%,5.20%,113.80%,124.20%,134.60%,27.80%,1.30%,42.10%,44.70%,47.30%,0,0,1.009,0,0,0,5.4142,6.9575,28.01,0,0,0,0,0,0,0,0,21,1,TRUE,FALSE,0,0,,,,0,0,,,FALSE,1,FALSE,
1221,柳,普攻,1221_NA_2,上弦-第2段,架势：上弦,,二段,99.70%,9.10%,199.80%,218.00%,236.20%,68.10%,3.10%,102.20%,108.40%,114.60%,0,0,2.474,0,0,0,13.2466,17.0225,68.71,0,0,0,0,0,0,0,0,40,3,TRUE,FALSE,0,0,,,,0,0,,,FALSE,1,FALSE,
1221,柳,普攻,1221_NA_3,上弦-第3段,架势：上弦,,三段,113.10%,10.30%,226.40%,247.00%,267.60%,69.40%,3.20%,104.60%,111.00%,117.40%,0,0,2.522,0,0,0,13.5034,17.3525,70.04,0,0,7991,0,0,3,1,0,42,2,TRUE,TRUE,0,0,,,,0,0,,,FALSE,1,FALSE,
1221,柳,普攻,1221_NA_4,上弦-第4段,架势：上弦,,四段,126.60%,11.60%,254.20%,277.40%,300.60%,77.60%,3.60%,117.20%,124.40%,131.60%,0,0,2.822,0,0,0,15.1084,19.415,78.37,0,0,8942,0,0,3,1,0,49,5,TRUE,TRUE,0,0,,,,0,0,,,FALSE,1,FALSE,
1221,柳,普攻,1221_NA_5,上弦-第5段,架势：上弦,,五段,236.90%,21.60%,474.50%,517.70%,560.90%,145.20%,6.60%,217.80%,231.00%,244.20%,0,0,5.28,0,0,0,28.248,36.3,146.67,0,0,16735,0,0,3,1,0,98,7,TRUE,TRUE,0,0,,,,0,0,,,TRUE,1,FALSE,
1221,柳,普攻,1221_NA_Switch,普攻状态切换,,,,1.131,10.30%,226.40%,247.00%,267.60%,0.555,2.60%,84.10%,89.30%,94.50%,0,0,2.017,0,0,0,0,13.11542566,0,0,0,0,0,0,0,0,0,0,1,TRUE,FALSE,0,0,,,,0,0,,,FALSE,1,FALSE,
1221,柳,普攻,1221_SNA_1,下弦-第1段,架势：下弦,,一段,113.10%,10.30%,226.40%,247.00%,267.60%,55.50%,2.60%,84.10%,89.30%,94.50%,0,0,2.017,0,0,0,10.807,13.8875,56.03,0,0,0,0,0,0,0,0,46,3,TRUE,FALSE,0,0,,,,0,0,,,FALSE,1,FALSE,
1221,柳,普攻,1221_SNA_2,下弦-第2段,架势：下弦,,二段,129.20%,11.80%,259.00%,282.60%,306.20%,93.10%,4.30%,140.40%,149.00%,157.60%,0,0,3.385,0,0,0,18.1258,23.2925,94.01,0,0,0,0,0,0,0,0,46,2,TRUE,FALSE,0,0,,,,0,0,,,FALSE,1,FALSE,
1221,柳,普攻,1221_SNA_3,下弦-第3段,架势：下弦,,三段,72.80%,6.70%,146.50%,159.90%,173.30%,44.60%,2.10%,67.70%,71.90%,76.10%,0,0,1.622,0,0,0,8.6884,11.165,45.04,0,0,5138,0,0,3,1,0,35,3,TRUE,TRUE,0,0,,,,0,0,,,FALSE,1,FALSE,
1221,柳,普攻,1221_SNA_4,下弦-第4段,架势：下弦,,四段,107.70%,9.80%,215.50%,235.10%,254.70%,66.10%,3.10%,100.20%,106.40%,112.60%,0,0,2.401,0,0,0,12.8614,16.5275,66.67,0,0,7607,0,0,3,1,0,34,1,TRUE,TRUE,0,0,,,,0,0,,,FALSE,1,FALSE,
1221,柳,普攻,1221_SNA_5,下弦-第5段,架势：下弦,,五段,271.80%,24.80%,544.60%,594.20%,643.80%,166.70%,7.60%,250.30%,265.50%,280.70%,0,0,6.059,0,0,0,32.421,41.6625,168.31,0,0,19204,0,0,3,1,0,104,8,TRUE,TRUE,0,0,,,,0,0,,,TRUE,1,FALSE,
1221,柳,特殊技,1221_E,特殊技,特殊技：流转,,直接放E,117.40%,10.70%,235.10%,256.50%,277.90%,105.70%,4.90%,159.60%,169.40%,179.20%,0,0,0,0,0,0,20.5654,26.4275,53.34,0,0,9600,1,1,3,1,0,66,2,TRUE,TRUE,0,0,,,,0,0,,,TRUE,1,FALSE,
1221,柳,特殊技,1221_E_A,特殊技形态A,特殊技：流转,,快速衔接版的E,117.40%,10.70%,235.10%,256.50%,277.90%,105.70%,4.90%,159.60%,169.40%,179.20%,0,0,0,0,0,0,20.5654,26.4275,53.34,0,0,9600,1,1,3,1,0,56,2,TRUE,TRUE,0,0,,,,0,0,,,TRUE,1,FALSE,
0,柳,强化特殊技,0_E_EX,强化特殊技,废弃,,废弃,163.80%,14.90%,327.70%,357.50%,387.30%,127.10%,5.80%,190.90%,202.50%,214.10%,40,40,0,0,0,0,92.0414,41.9375,66.67,0,0,14350,1,2,3,1,0,118,7,TRUE,TRUE,0,0,,,,0,0,,,FALSE,1,FALSE,
1221,柳,强化特殊技,1221_E_EX_1,第1段强化特殊技,强化特殊技：月华流转,,强化E的穿刺攻击，2命以上可重复释放,163.80%,14.90%,327.70%,357.50%,387.30%,127.10%,5.80%,190.90%,202.50%,214.10%,40,10,0,0,0,0,32.635,41.9375,66.67,0,0,14350,1,2,3,1,0,40,3,TRUE,TRUE,0,0,,1221_E_EX_2,,0,0,,attribute.1221:cinema<2,FALSE,1,FALSE,
1221,柳,强化特殊技,1221_E_EX_2,第2段强化特殊技,强化特殊技：月华流转,,强化E的下落攻击，最后1跳触发极性紊乱,377.80%,34.40%,756.20%,825.00%,893.80%,109.60%,5.00%,164.60%,174.60%,184.60%,0,30,0,0,0,0,59.4064,76.34,66.7,0,0,26854,1,2,3,1,0,78,4,TRUE,TRUE,0,0,,,,0,0,,,TRUE,1,FALSE,
1221,柳,冲刺攻击,1221_RA,冲刺攻击,冲刺攻击：飞掠,,,50.40%,4.60%,101.00%,110.20%,119.40%,45.40%,2.10%,68.50%,72.70%,76.90%,0,0,1.65,0,0,0,8.8382,11.3575,45.82,0,0,0,2,3,0,0,0,55,4,TRUE,FALSE,0,0,,,,0,0,,,FALSE,1,FALSE,
1221,柳,闪避反击,1221_CA,闪避反击,闪避反击：疾反,,,231.60%,21.10%,463.70%,505.90%,548.10%,183.20%,8.40%,275.60%,292.40%,309.20%,0,0,3.062,0,0,0,16.3924,21.065,235.04,0,0,7652,2,4,3,1,0,51,3,TRUE,TRUE,0,0,,,,0,0,,,TRUE,1,FALSE,
1221,柳,连携技,1221_QTE,连携技,连携技：星月相随,,,593.10%,54.00%,1187.10%,1295.10%,1403.10%,178.30%,8.20%,268.50%,284.90%,301.30%,0,0,0,0,0,0,166.6204,214.115,200.04,0,0,35958,3,5,3,1,0,66,10,TRUE,TRUE,0,66,,,,0,0,,,TRUE,1,TRUE,
1221,柳,终结技,1221_Q,终结技,终结技：雷影天华,,,1511.80%,137.50%,3024.30%,3299.30%,3574.30%,97.50%,4.50%,147.00%,156.00%,165.00%,0,0,0,0,0,0,0,0,721.64,0,0,90439,3,6,3,1,0,90,10,TRUE,TRUE,0,0,,,,0,0,,,TRUE,1,TRUE,
1221,柳,受击支援,1221_BH_Aid,受击支援,快速支援：风华斩,,,93.60%,8.60%,188.20%,205.40%,222.60%,84.20%,3.90%,127.10%,134.90%,142.70%,0,0,3.062,0,0,0,18.2114,21.065,42.52,0,0,7652,5,7,3,1,0,60,1,TRUE,TRUE,0,0,,,,0,0,,,TRUE,1,FALSE,
1221,柳,招架/回避支援,1221_Light_parry_Aid,轻招架,招架支援：流光反,,,0.00%,0.00%,0.00%,0.00%,0.00%,244.20%,11.10%,366.30%,388.50%,410.70%,0,0,0,0,0,0,0,0,366.64,0,0,0,5,8,0,0,0,30,1,TRUE,FALSE,0,0,,,,0,0,,,FALSE,1,TRUE,
1221,柳,招架/回避支援,1221_Heavy_parry_Aid,重招架,招架支援：流光反,,,0.00%,0.00%,0.00%,0.00%,0.00%,308.60%,14.10%,463.70%,491.90%,520.10%,0,0,0,0,0,0,0,0,416.64,0,0,0,5,8,0,0,0,30,1,TRUE,FALSE,0,0,,,,0,0,,,FALSE,1,TRUE,
1221,柳,招架/回避支援,1221_Chain_parry_Aid,连续招架,招架支援：流光反,,,0.00%,0.00%,0.00%,0.00%,0.00%,150.20%,6.90%,226.10%,239.90%,253.70%,0,0,0,0,0,0,0,0,116.64,0,0,0,5,8,0,0,0,10,1,TRUE,FALSE,0,0,,,,0,0,,,FALSE,1,TRUE,
1221,柳,突击支援,1221_Assault_Aid,突击支援,支援突击：飞絮刺,,,407.10%,37.10%,815.20%,889.40%,963.60%,320.60%,14.60%,481.20%,510.40%,539.60%,0,0,0,0,0,0,89.1096,103.07,184.97,0,0,31223,5,9,3,1,0,0,1,TRUE,TRUE,0,0,,,,0,0,,,TRUE,1,FALSE,
